locus_tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
lp_1539,0.011774237,-0.010322602,0.000608673,-0.012554657,-0.004929745,-0.00666759,-0.012262595,0.018859794,0.010074121,0.001370086,-0.024726456,-0.006846396,-0.002533441,0.003870377,-0.011737234,0.008349759,0.000314499,0.004963719,-0.002345994,-0.013835165,0.000187309,0.017383896,-0.003802701,0.008513146,0.013133853,-0.002627154,0.00359792,0.011381,0.015728572,-0.009503629,0.011557287,-0.023186409,0.013939381,0.001195627,0.008471806,-0.012097572,-0.004118102,0.004733517,0.005383578,-0.005031188,0.000556566,-0.019852996,0.007911762,-0.010543914,0.0031924,-0.007435432,-0.014014346,-0.014546333,-0.015037933,0.010477029,0.012650219,-0.039936969,0.01326884
lp_1540,-0.014902482,-0.006596,0.006948635,0.025940491,-0.01323471,0.004906054,-0.007491951,0.024231134,-0.009082128,0.016373694,-0.002146412,0.012527903,0.017016703,0.015962318,-0.018006435,0.015658157,-0.003757281,-0.003178843,0.007070288,-0.022481387,0.013532661,-0.01140981,0.011625051,-0.008581617,0.027254637,0.01390174,0.01566106,0.005810518,-0.022154019,-0.022518823,0.026322403,-2.18E-05,-0.036368365,0.004580822,-0.00601418,-0.000422896,-0.034062985,-0.006048098,-0.006269771,0.009379118,0.009976088,-0.009538191,-0.024479207,-0.004457621,-0.001597748,0.006160451,-0.005101867,0.005772431,-0.015562771,0.010550491,0.026724749,-0.034236467,0.008337017
lp_1541,0.003312395,-0.00408223,-0.000309777,0.001106105,-0.013166319,0.007080708,-0.002639918,0.00066235,0.004822283,0.013172842,-0.004607575,0.006534202,-0.014230409,0.002492422,-0.001524986,-0.018998429,-0.005938207,-0.003176011,-0.002188177,0.003400106,0.006642755,0.000138232,-0.017399225,0.013607282,0.000921377,0.009083001,-0.011629597,-0.004423964,0.003828654,-0.003805154,-0.002237112,-0.022759707,0.008875421,-0.002841365,0.000310166,0.010945467,0.006991136,0.023823222,-0.009549875,-0.009364098,-0.004798031,0.002266172,-0.021841042,0.003277982,0.003381606,0.005540274,0.002922979,0.006161612,0.018722587,0.01513274,0.006540528,-0.00283565,0.001550804
lp_1543,0.012816862,0.000400627,0.009288283,0.012462174,-0.009719201,-0.00361073,-0.009482563,0.002769365,-0.00052138,0.0113652,-0.015532445,0.012505811,0.000685616,-0.001037923,-0.009212185,-0.022525304,-0.010887346,-0.014091431,-0.013973653,-0.03486912,0.003942212,-0.000463824,0.002010014,0.003229278,0.003353314,-0.010385065,0.000171976,0.013497278,-0.011051733,-0.004119817,0.004371318,-0.006583814,-0.008761051,0.017107972,-0.001775257,0.014085082,-0.000539746,0.027881106,0.005482024,-0.006636405,0.005504612,-0.005036293,-0.006157657,0.000919047,0.014898189,-0.003937549,0.005873448,-0.016946799,-0.000922097,0.003619769,-0.000549864,-0.000848953,0.013806111
lp_1544,-0.005374613,-0.005870803,0.006041023,0.004443181,0.000170219,-0.010621064,0.000607664,0.002942079,-0.013103242,-0.000467121,-0.009926708,0.005910948,-0.000714125,-0.005844328,0.000224807,0.014293973,0.007304906,0.002476486,0.004190807,-0.002083695,0.00377585,0.000681063,-0.008001428,0.005030995,-0.004840194,0.009717796,0.01515309,0.008428561,-0.009395598,-0.010680401,0.003977701,-0.00159679,0.008498222,0.005294124,0.003336321,-0.008533421,-0.00781486,0.002985883,0.008075976,-0.01194261,0.012605045,0.017487184,0.006520017,-0.001974683,0.005808986,-0.000634252,-0.00237869,0.003736468,0.023833584,0.009240946,0.009534607,0.009791342,0.000337336
lp_1545,-0.006783042,-0.004582737,0.006337593,-0.000755605,0.001904718,-0.008989056,-0.002743573,0.007760837,-0.012048917,0.000440131,-0.010071461,0.010760577,-0.012389026,0.000733949,-0.000607582,0.011248028,0.005077479,-0.00088752,0.006827898,0.003330934,0.00633881,0.005411771,-0.009875234,-0.00197311,-0.004003597,0.009965289,0.010677537,0.002366075,-0.010653698,-0.009907085,0.010807518,-0.004650773,0.010061876,0.00096932,-0.008287033,-0.000597543,-0.007454043,0.012404025,0.002035642,-0.012582567,0.007729696,0.021567304,0.002156619,0.001329097,0.00319763,-0.001100693,-0.005943461,0.004431978,0.012673959,0.01544514,0.000677622,0.010672966,0.009123855
lp_1546,-0.001585218,0.011819585,0.002139796,-0.004840423,0.000642411,-0.028255005,0.004405012,-0.001989017,0.003972036,0.008776483,-0.009182757,0.020801292,0.000553784,0.004701349,-0.007522866,-0.0038124,-0.004298211,-0.010281062,-0.009759277,0.00415008,-0.008607616,-0.00613808,-0.010824097,-0.007156408,0.020275409,-0.024035575,-3.99E-05,-0.00205307,0.007942334,-0.006031267,0.004988994,-0.003500538,-0.004413611,0.021990543,0.017674013,-0.003336827,-0.007308639,-0.019842239,0.007159454,-0.021405405,0.003747324,0.01300603,0.017198444,-0.01086548,0.024372281,-0.001839454,0.008316389,0.0119907,0.000175987,-0.014023112,0.014867767,0.010175073,0.003231248
lp_1548,-0.001580836,0.012195475,0.006972877,0.002468436,-0.012598972,0.000101109,-0.00540099,0.00112907,-0.000594353,0.002242941,-0.001439496,-0.00911342,-0.009813742,0.004140455,0.005836853,0.009356887,-0.010874353,0.005294656,-0.001505959,0.002466962,-0.005416676,-0.004367923,-0.000970685,-0.006629699,-0.007976897,0.003818194,0.015718762,-0.002488183,-0.004112851,-0.011713607,-0.001436583,-0.008723795,-0.00592613,-0.007906808,-0.005189522,0.002637315,0.01558681,-0.002668621,0.003882646,0.003296859,0.007100517,0.000981917,-0.00527222,-0.000755805,-0.004615336,-0.005391324,-0.00835526,-0.009793257,-0.006386194,0.000553044,-0.007615917,-0.001496609,-0.001733593
lp_1549,0.017047228,0.000784219,0.012942165,-0.003179025,-0.01854562,0.015399565,-0.013862925,0.00097869,-0.00053477,0.008823029,-0.005579326,-0.00527171,0.001151906,0.017997766,-0.008417683,0.006948729,-0.007887243,0.006538211,0.005272271,-0.013043197,-0.000145817,0.002604577,0.016386067,-0.010612216,0.02005918,0.004917977,0.005550619,0.010491169,-0.032075464,-0.009991723,0.006966769,-0.003095741,0.017390002,0.007358238,-0.017443836,0.006865439,0.00157653,-0.049354719,0.020721921,-0.00428577,0.016105562,0.007217495,0.000851913,-0.001130476,-0.01211556,-0.006024835,0.003072333,0.004431482,-0.001981864,0.010065887,-0.019205812,0.002777736,0.006639508
lp_1552,0.011771927,-0.002191221,-0.008188711,-0.008947198,0.003817484,-0.005281024,0.01736653,0.010678165,-0.013641889,0.00026558,0.014173274,-0.001716379,0.015020374,-0.00904532,0.003021582,0.002002197,0.011910628,-0.013586954,0.007079617,-0.025453432,-0.003338685,0.017276774,-0.007621521,0.006061608,0.016926434,-0.002476279,-0.003937966,0.002588822,-0.022307225,-0.010034858,-0.012892066,0.025237818,-8.49E-05,-0.01454182,-0.003111692,-0.010528725,-0.005083256,0.011114234,-0.01624535,-0.016230528,-0.036510743,-0.024929258,0.003757714,0.003819502,0.011947079,-0.00276877,0.008258367,0.034579219,-0.020095015,0.00868548,0.004347296,-0.006871014,0.008842983
lp_1553,0.000926486,0.007818685,-0.004926818,-0.005133048,-0.009551376,0.000721694,0.003891835,0.005331055,-0.010192299,-0.000676549,-0.01012485,-0.004981135,0.003264112,0.004582607,-0.009236128,-0.00018662,0.011445767,0.003892788,0.002582804,-0.015057348,-0.011460862,0.002761613,0.000296605,-0.002673066,0.010655586,0.001342848,-0.000944685,-0.004560451,-0.003061269,-0.010902868,-0.01268808,-0.006167775,0.002950473,0.000486407,-0.000955747,-0.006871532,-0.015369917,0.005444222,0.005846478,-0.012702064,0.007645443,0.006223039,-0.002321158,0.004936763,0.006497544,-0.000824686,-0.009969132,-0.005921469,0.009796519,0.004016766,0.00053294,0.009722085,0.005476769
lp_1554,0.003411512,0.002810303,0.002260419,-0.011558286,-0.00639893,0.0093642,0.002246917,0.007644239,-0.006741405,-0.002585469,-0.014664702,-0.011568137,0.007015903,0.003953344,-0.011672176,0.003132296,0.006984423,-0.001543452,0.005995452,-0.015480546,-0.006429774,-0.001453842,-0.002805686,-0.00297337,0.005226758,0.006454163,-0.000408928,-0.003954492,8.67E-05,-0.007221588,-0.006847313,-0.008021725,0.012405611,0.007145518,-0.007542311,-0.003794264,-0.010163097,0.011227347,0.002275624,-0.023477891,0.008385257,0.010046447,0.006989913,0.002178132,0.011937443,-0.004287656,-0.003436846,-0.007843909,0.000598222,-0.00123528,0.000984028,0.007276699,0.010016647
lp_1555,-0.001833311,0.00857596,-0.016198217,0.00455135,-0.002331757,0.010232685,0.008162772,-0.00553351,-0.006721734,0.002764099,-0.011614493,-0.014764253,-0.007095112,-0.000226746,-0.006393299,-0.00235987,0.005978764,-0.003796669,0.008539648,-0.009651202,0.004234549,-0.014821928,-0.010335454,-0.003698755,0.008711236,-0.014734376,0.001630648,-0.005895601,-0.010151061,-0.007575269,0.007856085,0.003360108,0.004080151,0.007313928,0.000497501,-0.008171836,-0.004740604,-0.000712624,-0.0013955,-0.005608568,-0.0031807,-0.004706622,-0.005132912,-0.000470634,0.008121189,-0.010086457,0.000441312,0.000909619,-0.003412989,0.018987805,-0.001994411,0.003394251,-0.013697365
lp_1556,-0.000728856,-0.009112558,-0.012939058,0.000566077,-0.005431702,-0.007691918,0.001612107,-7.03E-05,-0.004572704,0.008216221,5.19E-05,0.002682507,0.00256886,-0.010742429,-0.013327699,0.015462685,-0.002548311,-0.012571939,0.001886727,-0.015286837,-0.009987644,0.007822036,0.011520364,-0.003907512,-0.000321456,0.000652141,-0.007678333,-0.005131111,-0.008763889,-0.014583834,-0.000770809,0.004265758,0.004161044,0.001853989,-0.002218565,-0.008179399,-0.012877744,0.018150722,-0.007625439,-0.011585845,0.00045085,0.001994982,-0.003887421,-0.004303167,0.000425553,-0.007015216,-0.001109026,-0.006461763,0.009122859,-0.001378868,0.020554328,-0.03544504,-0.000262659
lp_1557,0.00064806,-0.005403689,-0.009134637,0.005830975,-0.003017586,-0.009269717,-0.004433164,0.003521358,-0.001711198,0.005817645,-0.002942087,0.008283891,0.000348671,-0.007307152,-0.012967103,0.018316251,0.002795443,-0.00055261,-0.008527658,-0.010762884,-0.009529353,0.003021511,-0.001820246,-0.002949956,0.003811159,-0.00158472,-0.008488561,2.76E-05,-0.007760111,-0.013502841,-0.011010801,0.008664953,0.005228194,0.005337766,-0.003758074,-0.008828534,-0.005659548,0.012671208,-0.004770505,-0.009709287,0.00209176,-0.005730158,0.010450185,-0.00020077,0.004392842,-0.005959776,-0.000930437,0.004396952,0.010586034,0.00488773,0.025825489,-0.038686636,0.001425476
lp_1558,-0.003441074,-0.014482608,0.006069579,0.007127518,-0.014867605,0.007408652,-0.002516212,0.005487822,-0.001014773,0.007544635,0.010716303,-0.006912216,-0.009767305,0.00906984,-0.006270595,-0.000795223,0.005300221,0.004825068,0.00411642,0.015758009,0.008918271,0.014749436,-0.013405811,-0.000165209,0.007158118,-0.00425171,0.00541908,-0.003096721,0.01322086,-0.008306974,-0.013908008,0.005947339,0.001212678,0.00697215,-0.011344231,0.007439152,-0.000315807,0.008957094,-0.001167822,-0.004601351,0.001148332,-0.005118988,-0.017791572,0.001114953,-0.001917226,-0.005091786,-0.004566668,-0.000643335,0.015558906,0.000371656,-0.013402306,0.009969034,-0.001044651
lp_1559,-0.000974186,-0.010810968,0.004252786,-0.005707688,-0.013260403,-0.003480614,0.000808641,0.006968366,-0.001111412,0.000592186,0.011213051,-0.015209812,-0.005518476,0.011777617,-0.006949994,-0.005854093,0.00076505,-0.000744347,-0.001426952,0.029914516,0.011578116,0.006235771,-0.007609863,-0.006079886,0.004520077,-0.000484256,0.006758296,-0.007399377,0.000884823,-0.009083063,-0.016173398,0.004765645,-0.013653996,0.005436811,0.002416852,0.003363384,-0.001635756,0.019028405,-0.005326979,-0.001196981,-0.005536517,-0.014028117,-0.013360267,-0.003737164,6.35E-05,-0.000299449,-0.003169354,-0.001726309,0.003585119,-0.003171675,-0.000824612,0.00030735,0.007088669
lp_1561,-0.00209264,0.007850621,-0.004455691,-0.004481969,-0.014819927,0.005860685,7.39E-05,0.003514392,-0.000729758,0.002778508,0.003226203,0.003215858,0.023059148,-0.00151878,-0.003785456,-0.005889151,0.002371962,0.003065583,0.003697595,0.000894141,-0.004320673,0.011803804,0.007357764,-0.009188099,-0.000416679,0.001661815,0.002296236,-0.002479076,0.004259544,-0.012280667,-0.01368928,-0.016517871,0.028073181,0.00190676,0.004607035,0.002919438,-0.000617924,-0.008704303,-0.005821927,0.008941143,0.012413897,0.006013518,-0.010209213,-0.000227826,0.00875084,0.001600802,-0.002110939,0.012196313,-0.001023791,0.008538677,-0.002125197,0.016954605,0.004008491
lp_1562,0.000270786,0.005485589,-0.003696282,-0.005658135,-0.014385569,0.00076923,-0.004321347,0.002729673,-0.002224985,0.003446047,0.004455505,0.005961544,0.016207617,-0.004631423,-0.004024018,-0.003703715,0.002045957,0.008044722,-0.000994389,0.002251817,-0.005902279,0.001872654,0.002521835,-0.005199103,-0.002918443,0.00754294,0.001269453,-0.00223119,-0.003882594,-0.009140303,-0.009888422,-0.020173753,0.033710674,-0.000898351,0.004500403,0.004991524,0.006333381,0.008669675,-0.004697564,0.003194742,0.012738671,0.008363553,-0.01052379,0.00619479,0.004650093,0.005490392,-0.00304896,0.014133852,0.000544062,0.010041027,-0.008189707,0.024200419,0.006922708
lp_1563,0.0025959,0.00643993,-0.003137442,-0.004626388,-0.004438558,-0.001122492,-0.004572856,0.00120416,-0.000288622,0.001606206,0.000409465,-0.006554573,0.014270827,-0.001267655,-0.010662493,-0.013597574,0.001735537,0.00584968,0.001244126,0.013962532,-0.016063905,-0.012745161,0.001404152,-0.00129689,-0.006205521,0.005459995,-0.007357088,-0.004075846,-0.009150733,-0.009738864,-0.00644104,-0.003862211,0.016482963,-0.005435214,0.003108296,-0.009692922,0.007023195,-0.000870422,-0.000105467,-0.000262859,0.006311051,0.006601858,-0.007005038,0.002841922,-0.000908562,0.002569788,-0.003707875,-0.000111163,-0.007154689,0.008579368,-0.005375725,0.02742909,-0.000301311
lp_1564,-0.004763053,0.007066246,-0.020100566,0.003108266,-0.007601043,-0.002913775,0.011338299,4.81E-05,-0.009057296,-0.000356371,-0.00993756,0.00135461,0.001449133,0.001784714,0.005955795,0.00459819,-0.002515145,0.009440948,-0.004311778,-0.007308164,0.007877732,-0.003145874,-0.006040382,0.003862949,-0.003771095,-0.002996836,-0.003306917,0.000104324,0.00182961,-0.003610832,-0.005361433,-0.009842366,-0.003656511,0.020687596,0.004026904,0.017790329,-0.000713627,0.010647883,-0.000919277,0.009080314,0.002517696,0.007608002,-0.007688574,0.004371371,6.60E-06,-0.012482981,0.009739024,0.003267902,0.012467652,0.00696332,0.032030975,-0.00504799,0.003572345
lp_1565,-0.005935108,0.011737405,-0.027481783,-0.014346777,-7.55E-05,0.00321048,0.012042183,-0.004271354,-0.01438279,-0.001307885,-0.006973248,-0.006162657,0.008013725,0.004702825,0.006520806,-0.011106421,-0.000188001,0.008236573,0.011121988,-0.00317357,0.013815726,0.000829071,-0.011314808,-0.008447273,0.008163368,0.001596168,-0.000264148,-0.003428012,0.003172351,-0.007700117,-0.000894578,-0.0091639,-0.004000949,0.028010519,0.010057108,0.024389062,-0.004062448,0.011250686,0.015422058,-0.002892709,0.000436404,0.010352858,-0.017658798,-0.00585144,0.018773246,-0.009517781,0.008607935,0.009717145,0.003049751,0.003626207,0.027256298,0.000357722,0.014330126
lp_1566,-0.011050297,0.009778153,-0.02402047,0.011240566,-0.002510012,0.00583376,-0.013978478,-0.002734128,0.015395889,0.004623725,0.00437757,-0.021490613,0.011323542,0.010435622,-0.008219931,-0.020320803,-0.017551644,-0.003268391,0.00663932,-0.022157337,-0.018579981,-0.001941644,0.028114229,-0.022092574,0.008170584,0.012040647,-0.035240067,-0.020228059,-0.002220541,0.00283086,0.011248551,-7.09E-05,-0.016555489,0.031214919,0.011419734,-0.015393057,5.66E-05,-0.022057523,0.012021068,-0.000759397,0.006828429,0.003405697,0.082028404,0.004878966,0.040619574,-0.007208418,-0.012636498,-0.030814065,-0.015463835,-0.013104648,0.034576976,-0.00660925,0.014476705
lp_1567,0.00020353,0.018225079,-0.009810515,-0.007806368,0.000989562,-0.02801445,0.005952908,0.010155402,-0.005060105,-0.002964367,-0.001773976,-0.00031273,-0.017423144,-0.005355765,-5.52E-06,0.009347235,-0.006775136,0.004198105,-0.001603202,0.010864085,-0.008479661,-0.006204328,-0.006784201,-0.004174875,7.98E-06,-0.000832547,-0.001986675,-0.004042203,-0.010241825,-0.009663448,-0.008275891,-0.000906284,0.009938046,-0.005178974,-0.004810999,-0.012541606,0.011685611,0.012741675,-0.008170562,-0.002672093,0.006659058,-0.007635688,-0.003064782,0.002569395,0.001251291,0.001485217,-0.004810548,-0.002704528,0.005880276,-0.001800013,-0.015389618,0.01565308,0.009192051
lp_1568,-0.000644532,0.014711377,0.001263398,-0.002396711,-0.006515784,-0.010384326,-0.001193596,0.002479237,-0.001867727,0.013541426,0.000802623,0.015336329,0.008524535,-0.009921625,-0.009134343,-0.007644914,-0.008286114,-0.002619013,-0.002669979,0.002494884,-0.021416408,0.004249318,0.004876031,0.000139956,-0.001683161,0.000419877,-0.003629348,-0.001224641,0.011107781,-0.020910218,0.012936882,-0.016088259,0.029590195,0.001552931,0.006436962,-0.013483487,0.000891503,-0.004374484,-0.010920036,0.005737017,0.001878771,-0.014533153,-6.94E-05,-0.000404738,0.00244042,0.000367127,-0.00180293,-0.003825786,0.007096166,-0.0001812,-0.02022036,0.004349276,-0.003412224
lp_1569,0.004595586,0.01260248,-0.002111808,0.010504687,-0.000897123,-0.016680237,-0.003534346,-0.010764569,-0.000124279,0.020496329,-0.009819585,0.007401962,-0.003872441,0.023982874,0.001049014,0.007501322,-0.005769525,-0.002477386,0.000267299,0.008182753,-0.016119153,0.008864585,0.032109399,0.005527796,-0.000118292,-0.001417269,-0.021641055,-0.000336706,0.000228745,-0.005367029,-0.003587828,-0.007824727,-0.001430682,-0.0050942,-0.007537169,-0.000705292,-0.007107163,-0.033338619,0.013427019,-0.002381109,-0.007965733,-0.002556603,0.00962414,-0.007689099,-0.038107211,-0.00283258,-0.009510704,0.000905155,-0.003452179,-0.035425919,0.022536873,0.02902705,-0.013603584
lp_1570,-0.015421838,0.002591608,-0.000401192,0.007081284,0.007252495,0.006742889,0.018384751,-0.000408469,-0.010334098,0.0022599,-0.010795989,0.004516207,0.009119458,-0.008963966,-0.004680682,-0.020559084,0.001436697,-0.002280564,0.002481028,-0.002906128,-0.016072354,0.020313471,0.003527931,-0.001623173,0.012032484,0.005367421,-0.009291569,1.02E-05,0.003510735,-0.016400509,0.015912827,-0.001418097,0.002877388,-0.007430395,-0.004057123,-0.002664299,0.008662223,-0.023158472,-0.01550314,0.020363703,-0.017896168,-0.013242559,-0.003148388,-0.003798426,-0.002227368,-0.003925797,-0.020213338,0.00082675,-0.025545203,0.006426868,-0.018819538,0.002692021,-0.012375463
lp_1571,-0.000544188,-0.00747503,0.004393794,-0.053003123,0.000332044,-0.008006409,0.005266157,0.004745164,-0.006264035,0.003405464,-0.011622625,0.013373682,0.005128723,-0.01342841,0.002048936,-0.012622036,-0.000601886,0.000660731,0.00681409,-0.010964432,-0.029543513,0.001110272,0.054189446,-0.001967184,0.009446682,0.003875167,-0.008832476,-0.006075456,0.002083211,-0.020918548,0.007085687,-0.003211893,0.016765631,-0.00361459,0.005936449,-0.002470948,0.014501049,-0.004985724,0.001260635,0.00014414,-0.018494971,-0.001695044,-0.001777301,-0.00472322,0.002733497,-0.003362082,-0.012066003,0.00363618,-0.032368207,-0.014944454,-0.038779965,0.008889681,-0.011988338
lp_1572,-0.005590115,0.001611964,-0.003435941,0.003071189,-0.003927743,-0.011637119,0.010491145,-0.000475917,-0.00010106,0.000355979,-0.015024924,-0.00177024,0.010486997,-0.018381198,-0.001177475,-0.006159767,-0.006307401,0.005393075,-0.002138388,-0.003349637,-0.028631613,0.012954373,0.011758811,0.009954751,-0.017975171,-0.011923742,0.002581791,0.000758894,-0.012543872,-0.017279098,0.004535374,-0.004829511,0.005443298,-0.001730291,0.009019495,-0.01167454,0.005722029,-0.022859088,-0.003419866,-0.000767691,-0.001474693,-0.009687841,9.50E-05,-0.003245047,-0.004389255,-0.007781156,-0.004129109,0.012881183,-0.012841678,-0.0069842,-0.019762861,0.019824042,0.002842769
lp_1573,-0.005139612,0.012659097,-0.006853445,-0.001625936,-0.003714551,-0.013775147,-0.000299935,-0.009071282,-0.006356419,-0.006328645,-0.005727869,-0.002138414,0.021216837,-0.008931679,-0.003309614,-0.003876179,0.000782121,0.007709747,0.001535147,0.004146835,-0.022213715,-0.01124131,0.001130269,-0.000369058,0.004540451,-0.016045452,-0.007861459,-0.000249516,-0.003056905,-0.01984292,-0.001147014,0.003917153,0.000181979,0.004042882,0.000369628,-0.007598542,0.006858289,-3.31E-05,0.009791723,-0.00907736,0.00811676,-0.007535266,-0.000254729,-0.006271004,-0.003893419,-0.002984341,0.000938825,0.009326279,-0.007539932,-0.010699201,0.00167027,-0.006736784,-0.000601664
lp_1574,0.02119243,-0.001891515,0.007068328,-0.077041014,-0.002916832,-0.010082094,0.005591832,0.015648975,-0.006049097,-0.004931109,0.006994829,0.004646028,-0.01230492,-0.018563735,-0.011541677,-0.009464276,0.009013577,0.010798814,-0.003268,-0.030219577,-0.005720766,-0.007808382,-0.002181523,-0.005643939,-0.002201108,0.004975221,-0.003791869,-0.015723499,-0.000790961,-0.020716013,-0.014204405,-0.008810293,-0.002593076,0.015374884,0.019494534,-0.000944739,0.011020044,0.000890548,0.013685303,-0.004205851,-0.008196186,0.004889136,-0.019165029,-0.018802528,0.000713462,-0.003508408,0.00021594,-0.002184326,-0.008235111,-0.019730158,-0.033936927,0.008748758,-0.006307978
lp_1576,0.000580256,-0.005551491,-0.001268021,0.011233279,-0.012133996,-0.009786004,0.013235763,-0.002479014,0.004473243,0.011333295,-0.005216097,-0.000278568,0.005522785,0.004172083,-0.007774574,0.021112557,-0.004628976,0.014923666,0.001892078,-0.012803866,-0.024418401,0.016918263,0.017306364,-0.011952632,-0.005325153,-0.003246087,-0.002193708,0.002915578,-0.00074173,-0.008094565,0.003365927,0.00666508,-0.019499006,-0.000677863,-0.003365489,-0.001045082,-0.003048738,-0.012435578,0.000822875,0.000904257,0.005771298,-0.014531891,0.003402093,-0.004692717,-0.003422542,-0.006006388,-0.009138369,0.001732305,-0.011104852,0.010811438,0.006943541,0.011431233,0.006358452
lp_1577,0.015782338,0.007451144,-0.00737742,0.008474912,0.010063246,0.000474576,0.000349067,-0.016386294,-0.013705377,0.015489709,-0.000392449,0.011677057,-0.000462114,0.026747157,-0.008348414,0.002247844,0.002508414,5.38E-05,0.013496657,-0.001476116,-0.008417677,-0.004269927,0.008779629,-0.007290043,0.010504636,0.005729522,-0.035952987,0.000104662,0.003124348,-0.008115587,-0.005143447,-0.023501435,-0.007019788,-0.010491198,-0.015170435,0.00203475,0.008285778,0.012430642,0.014739651,0.000583244,-0.012110933,0.004281191,-0.00765891,-0.004617728,-0.041752109,0.006030426,-0.02145275,-0.022956,0.009867218,-0.019935382,0.035959038,-0.006428621,-0.002213113
lp_1578,0.001550956,0.028076505,0.00470286,0.034474037,-0.009923973,0.009946208,0.00237917,0.002050635,-0.003222859,-0.000981234,-0.000333314,-0.008576415,0.003105028,-0.003702929,-0.002181449,-0.016520397,-0.009896768,-0.009356917,-0.000396469,-0.001716285,-0.003573357,0.001770307,0.015736189,0.003575463,0.013671345,0.001606016,-0.000980543,-0.007367858,0.018893687,-0.01315806,0.00576099,-0.005217081,-0.007757781,0.020196801,-0.006226723,-0.011889036,0.020464439,-0.000766108,0.007984492,0.002633546,0.002550574,0.003939433,-0.012212009,-0.017814269,0.009393612,-0.002839908,0.016395829,0.010936025,0.000801252,0.012034036,0.012860515,-0.001591974,0.017925861
lp_1579,0.019091273,0.023535051,0.00930653,-0.018833252,-0.009658687,0.008468142,0.021348848,0.006915696,-0.009318866,0.001387856,0.004860491,0.000173734,-0.005053217,-0.000542135,-0.003965436,-0.012329049,-0.010672204,0.00097844,0.001476847,-0.003549967,0.002673813,-0.008006211,0.013026749,0.000316536,0.005374582,0.007288796,0.000115585,-0.011588013,0.016001607,-0.016229169,0.027094283,-0.017947507,-0.007623515,0.006940959,0.003984799,0.002911982,0.021744723,0.010814355,0.005734503,-0.004633166,-0.008679621,0.005023137,-0.018923435,-0.012302943,-0.00563276,0.002878948,0.010792731,0.017568105,0.004322284,0.009660741,0.003014917,-0.006066689,-0.009600567
lp_1580,0.00285,0.01965436,0.027692895,-0.000224096,0.001101661,0.020627538,-0.000263275,-0.007436537,0.003722844,0.006680978,-0.009616737,-0.021989505,0.048348437,0.017820718,-0.008540007,0.010678313,-0.005336223,0.000283969,-0.005912298,0.007751275,0.00458569,-0.011896531,-0.00047832,-0.014900593,-0.003329323,0.004752929,-0.003513769,-0.002486598,-0.014231401,-0.006772549,0.012810219,-0.020912406,0.001234996,0.00015097,-0.000444301,0.009250727,0.011718645,0.016023713,-0.023896037,-0.006289603,-0.003052179,-0.001130693,0.012358391,-0.016158473,2.15E-05,-0.008827273,-0.000774935,-0.010678732,-0.01514003,0.011238808,0.004560787,0.022031159,-0.000582506
lp_1581,-0.001937636,0.021556356,0.026156396,-0.004481541,-0.005147997,0.014222336,-0.005768211,-0.002209732,0.005830709,0.008891408,-0.006970973,-0.015809317,0.059102214,0.022522881,-0.010520108,0.017219171,-0.003752657,3.02E-05,-0.009435796,0.002203358,0.001574371,-0.012019811,-0.007633471,-0.010453176,-0.007340367,0.001722744,-0.013560502,-0.00346346,-0.005478157,-0.007048425,0.004840755,-0.019738504,0.003585009,-5.21E-05,-0.004660021,0.008544147,0.005565494,0.018038141,-0.018379124,-0.014863783,-0.001246665,0.001904361,0.010495838,-0.007320899,0.002144455,-0.010012866,5.72E-05,-0.001774491,-0.013423067,0.007032003,0.006749794,0.02931473,-0.003454813
lp_1583,0.000341159,0.000913004,0.003867301,0.008170818,-0.009348719,-0.000600227,0.001967433,0.012227452,-0.002873461,0.003361597,-0.000689353,-0.012854613,0.020101821,0.012911822,-0.006179441,-0.000628271,0.00080544,-0.002923992,0.002030831,-0.009071719,0.001814214,0.010581986,0.028162106,0.000304752,-0.000547334,0.012421248,0.003814482,-0.006327291,-0.004415048,-0.010408421,0.002988897,-0.008551925,0.032700244,-0.000224365,0.005715196,-0.005482537,0.006155467,-0.000883799,-0.014999948,0.000788103,-0.00334069,0.005557501,-0.005121655,0.002517311,0.001638824,-0.003005681,-0.008461379,0.005187908,-0.011785791,0.00894351,-0.02049329,0.022724866,-0.001595693
lp_1584,-0.002733834,-0.002127247,0.001418053,-0.000870808,-0.016859041,-0.002137161,0.000603151,0.00952741,-0.002122837,0.002488268,0.003707061,-0.005750637,0.002284628,0.012127236,-0.007702515,0.006922903,-0.001881043,-0.001957045,0.001555773,-0.010401564,0.006553267,0.012336024,0.01441185,0.00114229,0.000960254,0.013675726,0.002846298,-0.015498917,0.001660988,-0.010359876,0.015114267,-0.011388921,0.034298823,-0.004997924,0.004888919,0.007728481,-0.000913213,0.007785846,-0.011784631,0.006808252,-0.001078112,0.004562348,-0.008645599,-0.00453407,0.000833269,-0.003006297,-0.008019224,0.007692164,-0.024569341,0.000700217,-0.012304285,0.013391746,0.006761629
